Bankrupt,ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Operating Profit Per Share (Yuan ??),Total Asset Growth Rate,Total debt/Total net worth,Debt ratio %,Current Liability to Current Assets
0,0.576463706,0.66321413,0.658868248,0.631242883,0.631242883,0.999239815,0.797734481,0.809697437,0.303561023,0.781970537,0.000332802,0.000226154,0.492748882,760000000,0,0.114567218,0.000114656,0.001095213,0.031502252,0.006853274
0,0.513528007,0.561764065,0.563199315,0.614263682,0.614263682,0.9990435,0.797476891,0.809378714,0.303521384,0.781642817,0.000256829,1410000000,0.462165857,0.000288029,0.213078247,0.106505985,6400000000,0.006883156,0.127067146,0.043737765
0,0.58860235,0.643262102,0.631779003,0.613427694,0.613427694,0.999142062,0.797578987,0.809462952,0.303493589,0.781732782,0.000144777,5700000000,0.462491298,0.000177018,0.168033202,0.224655973,0.000150127,0.023577636,0.213925084,0.038646462
0,0.427826257,0.482392063,0.476685047,0.603972384,0.603972384,0.998945054,0.797339243,0.809268437,0.303486579,0.781523097,0.000190222,0.000167748,0.453150818,0.000519052,0,0.084520804,6990000000,0.040042313,0.241980833,0.043628325
0,0.306001072,0.333842128,0.331870014,0.543139855,0.543139855,0.997530409,0.795606667,0.807537723,0.303418904,0.779679864,0.000629988,0.000136168,0.465762479,0.000331033,0,0.068968325,3730000000,0.003218158,0.076881217,0.02332618
0,0.585433627,0.627943742,0.646394347,0.629866386,0.629866386,0.99927783,0.797880292,0.809761234,0.303736254,0.782060923,0.000272671,1270000000,0.491566225,0.000273027,0.035428687,0.118557121,8360000000,0.002370986,0.060767301,0.045440642
0,0.450397309,0.514991278,0.504737941,0.619373297,0.619041785,0.998957764,0.797241851,0.80919774,0.30329032,0.781447729,0.000419414,0.000211043,0.467138052,0.000264026,0,0.095024835,6240000000,0.003314821,0.078574236,0.034692877
0,0.537269049,0.603957697,0.597034102,0.602682368,0.602682368,0.999061988,0.797490172,0.809410612,0.303505674,0.78168001,5250000000,3170000000,0.465935264,0.00020302,0,0.163097468,9190000000,0.009447469,0.150497324,0.031200549
0,0.473455857,0.490732665,0.515284544,0.608527076,0.608527076,0.99906141,0.797305902,0.809213103,0.303185422,0.781463027,0.000146858,8080000000,0.462003137,0.000444044,0,0.107238824,6900000000,0.006097083,0.118329957,0.025951046
0,0.566957539,0.615242041,0.605492799,0.615387942,0.615387942,0.999242126,0.797697544,0.809538466,0.303491413,0.781814045,7610000000,4640000000,0.472912106,490000000,0.227350946,0.141193714,9520000000,0.006279466,0.120415999,0.016070362
0,0.413103885,0.469581334,0.460410086,0.60243013,0.603179636,0.99882604,0.797062285,0.809007391,0.303252131,0.781252921,0.000296608,9360000000,0.461105659,0.000291029,0,0.087940721,4970000000,0.005100357,0.10584394,0.02955453
0,0.452152294,0.504415613,0.498474222,0.603835455,0.603835455,0.998915936,0.797276159,0.809203078,0.303437273,0.781459799,0.000217165,0.000131074,0.461320383,0.000320032,0,0.091360638,6300000000,0.003383215,0.079753303,0.022778573
0,0.536245308,0.601995203,0.596445206,0.605370501,0.605392122,0.99905621,0.7974762,0.809398243,0.303493589,0.78166022,0.00010176,8230000000,0.463861839,0.000191019,0,0.129386858,5950000000,0.007485934,0.133234574,0.02588094
0,0.453127285,0.504034017,0.503881364,0.606682137,0.606682137,0.998947249,0.79728612,0.809216358,0.303389175,0.781477483,0.000231504,5010000000,0.460609111,0.000330033,0,0.094291996,5830000000,0.002406551,0.061462648,0.018397567
0,0.518402964,0.578772351,0.562128594,0.599158247,0.599165454,0.999015191,0.797446456,0.809354497,0.303527426,0.78161601,4290000000,441000000,0.471962625,0.000143014,0.239902824,0.132155362,915000000,0.011980777,0.168092632,0.024353984
0,0.516452981,0.578390754,0.565340757,0.602372476,0.602372476,0.999041651,0.797464856,0.809374157,0.303504223,0.781635659,6790000000,3910000000,0.462729507,0.000128013,0.158619293,0.12336129,7200000000,0.008186287,0.139825256,0.027913835
0,0.493443182,0.56345399,0.548798116,0.602538232,0.602329235,0.998986189,0.797438848,0.809362179,0.303574558,0.781610536,0.000122575,8200000000,0.464767704,0.000254025,0,0.100561843,6600000000,0.009412816,0.150225232,0.033958265
0,0.539170282,0.597634104,0.582365223,0.603857075,0.603857075,0.999057366,0.797467899,0.809372334,0.30347667,0.781635238,7600000000,3630000000,0.45883093,0.000192019,0.209839053,0.140135168,839000000,0.007317229,0.131541555,0.022240711
0,0.438209916,0.5,0.49456609,0.600952738,0.600952738,0.998898142,0.797249045,0.809204119,0.303427363,0.781453764,0.000188719,2920000000,0.459446583,0.000265027,0,0.081426594,7690000000,0.019235995,0.201136742,0.032844426
0,0.513381758,0.573648059,0.55838107,0.600397815,0.600397815,0.999014729,0.797436219,0.809346946,0.303510266,0.781607308,6310000000,0,0.467696669,0.000279028,0.244053042,0.127269766,9180000000,0.016120884,0.189255374,0.030487195
0,0.458879735,0.512810728,0.510252155,0.598740253,0.598740253,0.998924255,0.79729027,0.809220394,0.303444765,0.781483097,0.000127085,115000000,0.460964747,0.000380038,0,0.091767771,7370000000,0.009542308,0.151253137,0.054262151
0,0.59771852,0.673680768,0.657422774,0.624756771,0.624756771,0.999305561,0.797812644,0.809697567,0.303559814,0.781985695,0.000162932,0.000133112,0.495424541,0.000244024,0.040692378,0.141193714,677000000,0.001565763,0.043111528,0.008888784
0,0.548335202,0.609136502,0.588896622,0.620937171,0.620937171,0.999134205,0.797618829,0.809484695,0.303579392,0.781741203,0.000273018,2260000000,0.485235231,0.00019702,0.210851301,0.13052683,4660000000,0.003424252,0.08044865,0.020269108
0,0.540096524,0.602158744,0.589860271,0.61186382,0.611964716,0.999102083,0.797534856,0.809433918,0.303500114,0.781701063,0.000161313,0.000108663,0.468829001,0.000163016,0.129668995,0.129142578,9060000000,0.009146536,0.148078725,0.018571136
0,0.619802077,0.671609246,0.650088334,0.61357183,0.61357183,0.999193596,0.797668493,0.809520499,0.30354217,0.781788642,9550000000,4130000000,0.477877591,0,0.215305193,0.148603534,759000000,0.002577992,0.064909151,0.011259765
0,0.535172817,0.610989969,0.586433963,0.60490206,0.604786751,0.999082786,0.797718572,0.809595492,0.303861454,0.781849554,6530000000,1140000000,0.466341226,620000000,0.095252556,0.111554434,9480000000,0.009548692,0.151283369,0.033512007
0,0.521912933,0.58182512,0.579367204,0.603057121,0.603064328,0.999022933,0.797438018,0.809360616,0.303496489,0.781618817,97700000,7280000000,0.462999589,0.000153015,0.012855552,0.145020764,735000000,0.008595738,0.143453155,0.034267606
0,0.450933554,0.500109027,0.495101451,0.59742141,0.59742141,0.998954298,0.797215704,0.809151259,0.303251648,0.781396781,7590000000,0,0.462607047,0.000408041,0,0.094454849,5760000000,0.017410336,0.194515827,0.04882133
0,0.532686589,0.593654601,0.585630922,0.62203981,0.62203981,0.99916286,0.797567781,0.809467378,0.303430505,0.781735729,0.000262148,0.000209006,0.462118886,0.00019802,0.092215811,0.114485791,7530000000,0.002432997,0.062006833,0.011720003
0,0.489640716,0.538868295,0.537341399,0.607179406,0.606876721,0.999020506,0.797400942,0.809323901,0.303436789,0.781582325,0.000161313,7390000000,0.462446005,0.000268027,0.13503391,0.101620389,6820000000,0.007003529,0.128336911,0.023211002
0,0.468727149,0.531672481,0.521494727,0.621679471,0.621679471,0.998947596,0.79738448,0.80931049,0.303560297,0.78153629,0.000471797,0.000360794,0.464588209,0,0.123291831,0.094454849,611000000,0.001807421,0.048674305,0.009536449
0,0.433676205,0.477649368,0.481182076,0.599590654,0.599605068,0.998911314,0.797222483,0.809165841,0.303353403,0.781433132,0.000153912,896000000,0.461447875,0.000493049,0,0.088836414,4480000000,0.005861808,0.115518336,0.02470929
0,0.547750207,0.617095508,0.60752717,0.605132677,0.605031782,0.999083364,0.797535824,0.809452015,0.303540962,0.781720992,6880000000,8010000000,0.463638727,0,0.010021257,0.132073935,8380000000,0.008287509,0.140732231,0.025412687
0,0.471164627,0.542847798,0.525938219,0.600743741,0.600743741,0.998976136,0.797393887,0.809324291,0.303517275,0.781579659,0.000107426,4010000000,0.460139403,0.00010401,0,0.100154711,7640000000,0.011060652,0.162197297,0.020757396
0,0.524057914,0.582152202,0.584881418,0.599561827,0.599605068,0.999005947,0.797435942,0.809362179,0.303528393,0.781624992,5920000000,4410000000,0.468261996,0.000875088,0,0.111228727,6530000000,0.004625247,0.099253258,0.028904958
0,0.436503681,0.482773659,0.486214465,0.601471627,0.601493247,0.998933268,0.797293728,0.809225602,0.303432197,0.781490816,0.000162354,0.000114435,0.455425547,0.000365037,0,0.088836414,7050000000,0.016782024,0.19200653,0.031630251
0,0.493833179,0.564162669,0.553455752,0.603439081,0.603439081,0.998985611,0.797434282,0.809378063,0.303568032,0.781638606,0.000141077,0.000103569,0.465007591,0.000238024,0,0.101050403,7400000000,0.015383142,0.186020498,0.028710518
1,0.497538147,0.541157872,0.54344451,0.598963663,0.598963663,0.998985958,0.797380883,0.809307366,0.303474011,0.781566325,6890000000,1040000000,0.459431486,0.00050205,0.279380504,0.106994544,6150000000,0.016415433,0.190494906,0.044322258
0,0.502071857,0.56519843,0.557899245,0.607489298,0.607489298,0.999063143,0.797484362,0.809404102,0.303493347,0.781669062,0.000128472,8300000000,0.461867257,0.000432043,0.009616358,0.10495888,7630000000,0.004534967,0.097983493,0.019876251
0,0.498708136,0.560292194,0.549065796,0.602458957,0.602473371,0.999008027,0.797429164,0.809348638,0.303511958,0.781610957,0.000103148,5030000000,0.473598215,0.000273027,0.094442757,0.108460223,4560000000,0.004608833,0.09904163,0.027712309
0,0.544337737,0.609845181,0.592911826,0.615409562,0.618191384,0.999256338,0.798181736,0.809967076,0.304307631,0.782276222,0.000106848,3960000000,0.47868616,840000000,0.132806964,0.110821594,6070000000,0.001252975,0.035523173,0.026846052
0,0.457953493,0.534289141,0.507950104,0.602927399,0.602927399,0.998956609,0.797385172,0.809308668,0.303542895,0.781534746,0.000162007,0.000125132,0.458659822,0.000626063,0.615345683,0.094373422,6000000000,0.005824419,0.115064849,0.028429354
0,0.535367816,0.5908744,0.577279298,0.611914268,0.612368296,0.999112597,0.797566536,0.809447328,0.303533469,0.781711027,0.000157266,0.000105776,0.467835904,0.000588059,0.20852313,0.122954157,6900000000,0.002579816,0.064939384,0.015602917
0,0.530444109,0.590165722,0.578510627,0.609781058,0.609781058,0.999139404,0.797621042,0.809507219,0.303572624,0.781771659,8900000000,2970000000,0.470924234,380000000,0.117522016,0.121162772,6190000000,0.003656791,0.084378874,0.02587899
0,0.5543314,0.583896642,0.60072809,0.628302512,0.628302512,0.99931908,0.797812367,0.809623745,0.303531052,0.781903168,0.000206296,3040000000,0.49421001,0.000136014,0.223909303,0.143392232,6430000000,0.001254799,0.035583638,0.024914511
0,0.485009506,0.537287396,0.539215161,0.613204284,0.613204284,0.999019351,0.797383373,0.809309058,0.303408511,0.781589624,0.000264114,888000000,0.462566787,0.00039704,0.310456524,0.10398176,5720000000,0.011547616,0.165371708,0.027975131
0,0.508848048,0.58765809,0.556989132,0.619647155,0.619647155,0.999144488,0.797640686,0.809526097,0.303596311,0.78172394,0.000242143,0.000148223,0.4699563,0,0.10729831,0.115381484,9610000000,0.002357308,0.060464976,0.026814172
0,0.539170282,0.60706498,0.589967343,0.598891595,0.598877182,0.998971514,0.797601536,0.809492637,0.303889733,0.781767449,8200000000,6110000000,0.464599951,0.000320032,0.101832169,0.098037619,8250000000,0.004458366,0.096864891,0.027596391
0,0.445229854,0.500272569,0.500990417,0.601277043,0.601277043,0.99893997,0.797289163,0.809233023,0.303409961,0.781493764,0.000152062,7790000000,0.465249155,0.000268027,0,0.092500611,5350000000,0.010495263,0.158327539,0.040409427
0,0.502754351,0.56023768,0.550511269,0.599850099,0.599850099,0.998982722,0.797409658,0.809327937,0.303531052,0.781586536,8640000000,900000000,0.46481132,0.000572057,0.245166515,0.107483104,5660000000,0.00739839,0.132357832,0.023708744
0,0.55087018,0.602649368,0.611810054,0.618501276,0.618501276,0.99920076,0.79764622,0.809557345,0.303488029,0.781849133,0.000167442,0.000114775,0.466374777,0.000254025,0,0.110495888,0.000102207,0.008117893,0.139220606,0.029113782
0,0.554526398,0.614914959,0.603083677,0.611373759,0.611467447,0.999144604,0.79758784,0.809476232,0.30350374,0.781748642,0.000110895,7230000000,0.470951075,0.002187219,0.135540034,0.127269766,8930000000,0.00373248,0.085618406,0.01893344
0,0.715351241,0.790558221,0.773542481,0.616483374,0.616382479,0.999253218,0.797735726,0.80962036,0.303534919,0.781902888,8090000000,4790000000,0.479197806,0,0.064277761,0.590994219,0.000116506,0.004882408,0.102881156,0.018147466
0,0.512601765,0.57730048,0.567856952,0.627221494,0.627495352,0.999144257,0.797584797,0.809491465,0.303499148,0.781762677,0.000368187,0.000240077,0.47226458,0.000212021,0.04221075,0.106587411,6370000000,0.002300769,0.059316141,0.011148597
0,0.505825574,0.574411252,0.558113389,0.607835224,0.607842431,0.999048353,0.797509816,0.809419075,0.303568757,0.781679589,0.00014894,8830000000,0.462038365,0,0.091001113,0.107320251,6450000000,0.002449411,0.06233939,0.018398822
0,0.559840101,0.607392063,0.61566465,0.634413872,0.634413872,0.999321969,0.797884857,0.809746391,0.303651418,0.782072011,0.000301464,0,0.473111732,0.000281028,0.075716166,0.11977852,6370000000,0.00261538,0.065634731,0.030584413
0,0.512845513,0.573484518,0.5609508,0.606235316,0.605637152,0.999039803,0.797448116,0.809358663,0.303478845,0.781620641,0.000122112,7220000000,0.46508979,0.000549055,0.192124709,0.115300057,8290000000,0.007644607,0.134776431,0.028864309
0,0.502656852,0.56345399,0.551474918,0.602653541,0.602653541,0.999047544,0.797437188,0.809350461,0.303443557,0.781610115,666000000,6490000000,0.468119406,0.000776078,0.190808786,0.118801401,6420000000,0.004563237,0.098376515,0.023729957
0,0.510749281,0.556530746,0.559987151,0.607244267,0.607410023,0.999007449,0.797468176,0.8093959,0.303581567,0.781650115,0.000182937,6060000000,0.460882548,0.000388039,0,0.098444752,8860000000,0.004924356,0.103455573,0.022612025
0,0.539219032,0.606301788,0.597622999,0.597414203,0.59742141,0.99889144,0.797748039,0.8096464,0.30431319,0.78195959,0.000138648,0,0.458995328,0.00049705,0.020042514,0.084765084,9170000000,0.007220566,0.130574115,0.021952501
0,0.459659728,0.483863934,0.494673162,0.616757232,0.616699578,0.998819916,0.797175447,0.809077828,0.303462409,0.781327307,0.00051967,0.000339401,0.458109593,0.000274027,0,0.085905057,6300000000,0.006578575,0.123771805,0.050018837
0,0.498366889,0.529110336,0.550136517,0.592506378,0.592506378,0.998724012,0.797285981,0.809237971,0.303856137,0.782322257,0.000227457,0,0.464442264,0.000232023,0,0.09323345,6140000000,0.002237846,0.058016144,0.110244396
0,0.594452299,0.645115569,0.654585363,0.63275631,0.63275631,0.99947634,0.79799968,0.80986448,0.30352936,0.782168151,0.000120378,6770000000,0.5934157,0.000488049,0.044235246,0.147463562,5870000000,0.000262632,0.008223237,0.003801258
0,0.47311461,0.534016572,0.523207881,0.587793136,0.587793136,0.998702982,0.797386278,0.809312704,0.304075358,0.781565343,0.000172877,0.000114435,0.451795375,0.000284028,0,0.082729419,6320000000,0.002937287,0.071771926,0.03276575
0,0.478574562,0.532544701,0.533219123,0.615431182,0.615431182,0.9989506,0.797366496,0.809311141,0.303523076,0.781567869,0.000368534,0.000250264,0.462249734,0,0,0.094129143,7330000000,0.005331984,0.108897421,0.025526781
0,0.60337347,0.641408635,0.649017613,0.617470704,0.617470704,0.999227336,0.797710272,0.809568281,0.303544587,0.781846466,0.000124309,6540000000,0.477183094,0.000125013,0.160745015,0.139890888,0.000100477,0.002608085,0.065483569,0.017886882
0,0.523082923,0.54230266,0.565876118,0.612274608,0.612274608,0.999020275,0.797400389,0.809325984,0.303436306,0.781585132,0.000248156,0.000145846,0.465520915,0.000454045,0,0.099991857,6410000000,0.005210699,0.107325332,0.034666294
0,0.474430849,0.541593982,0.526848332,0.598833941,0.598833941,0.998971514,0.797393749,0.809320125,0.303526701,0.781577273,8130000000,4060000000,0.461239861,0,0,0.098607605,9200000000,0.010694061,0.159718233,0.027682335
0,0.391361576,0.443578282,0.431500616,0.607172199,0.607172199,0.99901184,0.797020506,0.808947761,0.302790245,0.781181482,0.000174727,1990000000,0.45969318,0.000545055,0,0.098281899,4730000000,0.004378118,0.095655591,0.05064512
0,0.456101009,0.531236372,0.514695648,0.602667954,0.602667954,0.998931766,0.797359717,0.809307887,0.303550388,0.781561273,0.00018259,0.000152807,0.469011852,0,0,0.091767771,0.000146249,0.002002572,0.052997551,0.021031748
0,0.595719787,0.659398168,0.645002409,0.607986567,0.60797936,0.999090181,0.797791616,0.809649785,0.303973844,0.781930256,0.000109392,4640000000,0.469775127,0.000545055,0.116104869,0.122139891,9080000000,0.004899735,0.103123016,0.019304282
0,0.494076927,0.556803314,0.546174849,0.615431182,0.615532077,0.999037607,0.797460152,0.809382229,0.303504465,0.781645764,0.000283078,0.000117152,0.463279736,0.000262026,0,0.103330348,6390000000,0.006518389,0.12310669,0.01864394
0,0.478477063,0.536360663,0.528186734,0.603972384,0.604066072,0.998951871,0.797390982,0.80931648,0.303562956,0.781579518,0.000184903,0.000105606,0.466587823,0.00029903,0.065290009,0.094536276,568000000,0.005001869,0.10451371,0.024900738
0,0.532296592,0.587058439,0.578617699,0.604325516,0.604325516,0.999047544,0.797465686,0.809372464,0.303493347,0.781633975,9330000000,7810000000,0.464497622,0.000379038,0.197489624,0.13101539,992000000,0.008394204,0.14169967,0.023734759
0,0.502023107,0.541103358,0.548102147,0.608282045,0.608282045,0.998951524,0.797407444,0.809328458,0.303592443,0.781588782,0.000252897,0.000148732,0.468594147,0,0.162060937,0.094129143,7130000000,0.003323029,0.078725398,0.016720593
0,0.510456784,0.57686437,0.56598319,0.604123726,0.604123726,0.998990926,0.797500686,0.809416732,0.303672929,0.781683659,0.000146743,683000000,0.460308833,0.000191019,0.032290718,0.10113183,0.000102698,0.006598638,0.123983433,0.043010932
0,0.539657778,0.615896206,0.59692703,0.606984822,0.606970409,0.999058521,0.797507326,0.809423241,0.303543137,0.781680571,0.000124772,6640000000,0.455227599,0,0.030063772,0.120999919,0.000126718,0.005155072,0.10656952,0.019244838
0,0.539657778,0.596325774,0.576690401,0.605111057,0.605111057,0.999058175,0.797519777,0.809404623,0.303565615,0.781665554,9520000000,2500000000,0.452588846,0.00030103,0.259945339,0.136470971,8420000000,0.003390511,0.079874233,0.013340565
0,0.622970799,0.665994331,0.658921784,0.631884288,0.631884288,0.999342652,0.797855944,0.809667361,0.30355788,0.781944291,0.000240177,0.000187783,0.487551899,0,0.197489624,0.13842521,0.000127853,0.001688872,0.045953382,0.016758684
0,0.563155072,0.600850414,0.604582686,0.613499762,0.613341213,0.999098847,0.79757871,0.809449541,0.303583501,0.781718747,0.000186637,312000000,0.467604405,0.00029503,0.239902824,0.118801401,8170000000,0.005957559,0.116667171,0.033544922
0,0.55087018,0.620148277,0.610792869,0.610422462,0.610227879,0.999101389,0.797553117,0.809467769,0.303533469,0.781737975,0.000134138,7930000000,0.470431041,0.000322032,0.012146978,0.135168146,7760000000,0.003257371,0.077546331,0.017012687
0,0.52576415,0.587440035,0.576101504,0.603669698,0.603684112,0.999017733,0.797447148,0.809361658,0.303523076,0.781623589,0.000112861,8860000000,0.459404645,0.000513051,0.131895941,0.138913769,0.000102303,0.010642081,0.159355443,0.028099993
0,0.580509921,0.606465329,0.611810054,0.615632973,0.615632973,0.999178344,0.797656042,0.809504485,0.303552321,0.781765343,0.000143852,0.000113586,0.47941924,0.000168017,0.238384452,0.10854165,7920000000,0.001532934,0.042325483,0.009883534
0,0.607468435,0.665776276,0.6513732,0.651292178,0.651292178,0.999359868,0.797832565,0.809675303,0.30348102,0.7819638,0.000534356,0.000238718,0.478169481,0.000315032,0.136552283,0.135656705,0.000130951,0.005399466,0.109774163,0.018479184
0,0.480085799,0.542030092,0.5340757,0.602624714,0.602624714,0.99893269,0.797411733,0.80933666,0.303639333,0.781596641,0.000180971,4110000000,0.465306191,0.000534053,0,0.092826317,7250000000,0.00421762,0.093267225,0.024630286
0,0.575391215,0.609572612,0.630387066,0.626017959,0.626017959,0.999211968,0.797846952,0.809703166,0.30381529,0.78199987,0.000276834,1040000000,0.490329886,0.000267027,0.099200324,0.114974351,6120000000,0.0018211,0.04897663,0.065994536
0,0.490566958,0.562854339,0.54901226,0.619690396,0.619971461,0.99908579,0.797539421,0.809475451,0.30354217,0.781747098,0.000305974,0.000169106,0.465559498,0.000207021,0,0.103167495,5670000000,0.003417868,0.080357953,0.033526525
0,0.525569151,0.580244222,0.570480218,0.601341905,0.601341905,0.999029865,0.797496674,0.809396811,0.303584467,0.781663308,6310000000,4990000000,0.4692098,0.00050005,0.182204677,0.12360557,7550000000,0.004765683,0.101248602,0.016502452
0,0.668112904,0.735608373,0.735585417,0.617470704,0.617470704,0.999239006,0.797729916,0.809628172,0.303554497,0.781905975,0.00011263,6760000000,0.490750946,0,0.024293957,0.141845127,0.000107051,0.001543877,0.042597575,0.008231611
0,0.575196217,0.622928478,0.609186787,0.606141628,0.606141628,0.999085097,0.797858988,0.809653821,0.304101945,0.781934046,8490000000,5420000000,0.470296839,8000000,0.23393056,0.109193062,8260000000,0.003184417,0.076276567,0.024176221
0,0.371617998,0.425425207,0.404946732,0.601709451,0.601659003,0.998755325,0.796952581,0.808857534,0.303208142,0.781041973,0.000342978,8540000000,0.460261862,0.000587059,0,0.087207882,3270000000,0.002496831,0.06330683,0.01468247
0,0.484083264,0.544755778,0.535521174,0.603323772,0.603323772,0.998986651,0.797424184,0.809348378,0.303548454,0.78160829,0.000138301,856000000,0.460676212,0,0,0.097793339,7100000000,0.002884396,0.070774254,0.017811927
0,0.520547945,0.579208461,0.571122651,0.600491503,0.60049871,0.999008027,0.797442306,0.809357362,0.303535161,0.781619238,7150000000,486000000,0.467044111,0.000220022,0.137463306,0.118638547,9760000000,0.014112841,0.179913535,0.038508995
0,0.484083264,0.552769298,0.537662616,0.606083974,0.606083974,0.999028132,0.797421555,0.809344732,0.303456609,0.781598887,0.000140845,4160000000,0.461070431,0.000382038,0.037250734,0.103900334,7400000000,0.004151962,0.092269553,0.022187569
0,0.504753083,0.568251199,0.548744579,0.606682137,0.606682137,0.999076662,0.797526694,0.809410873,0.303539028,0.781668641,0.000101991,0,0.466673377,0.000293029,0.248709384,0.110984448,6710000000,0.000723151,0.021585996,0.005874175
0,0.499195632,0.559910597,0.551474918,0.600909497,0.600909497,0.998992544,0.79742363,0.809347597,0.303534919,0.781608431,9350000000,7470000000,0.462969393,0.000408041,0.009110234,0.107971664,5740000000,0.008968712,0.146627566,0.035561864
0,0.517915468,0.588857392,0.568713529,0.604404791,0.604577754,0.999049624,0.797498472,0.809411133,0.303546279,0.781659799,9540000000,5140000000,0.463373678,0.000238024,0.065492459,0.117254295,8140000000,0.011026911,0.16198567,0.041117427
0,0.470579632,0.537723506,0.523636169,0.599705963,0.599705963,0.998967354,0.797382405,0.809309058,0.303515825,0.781566887,994000000,486000000,0.464418778,0.000353035,0,0.097141927,5800000000,0.006428109,0.122109018,0.024938599
0,0.481938283,0.542084605,0.529203919,0.603302152,0.603302152,0.999035758,0.797400112,0.809315438,0.303403435,0.781573203,8870000000,1120000000,0.464849903,0.000512051,0.560886729,0.122954157,6040000000,0.026131006,0.220001814,0.04037637
0,0.497050651,0.560946358,0.546335457,0.600959945,0.600959945,0.999007565,0.797436911,0.809350201,0.30352646,0.781611799,7920000000,1100000000,0.463212635,0.000223022,0.192529608,0.11595147,7580000000,0.017688471,0.195573964,0.037680469
0,0.517037976,0.580462276,0.572996413,0.600491503,0.600491503,0.998991504,0.797498057,0.809416211,0.303666887,0.78168394,879000000,747000000,0.45749394,0.00040404,0.037250734,0.100073284,9600000000,0.010021977,0.154881035,0.014192801
0,0.51655048,0.586131705,0.571122651,0.619157094,0.617607633,0.999144142,0.797592821,0.809496803,0.30351365,0.781763519,0.000209765,0.000152467,0.478157738,0.000225023,0.052535682,0.109844475,7060000000,0.0009794,0.028509236,0.005898391
0,0.547993955,0.646205844,0.59135928,0.635076896,0.635048069,0.9991966,0.797915984,0.80974535,0.303968044,0.781864151,0.000437106,0,0.475924947,0,0.133920437,0.122954157,9120000000,0.003857413,0.087643982,0.02074608
0,0.479890801,0.548898823,0.539054553,0.608065841,0.608253218,0.998971745,0.797408136,0.809344993,0.303551355,0.781606045,0.000232198,0.000173351,0.457405031,0.000135014,0,0.0970605,9600000000,0.008128836,0.139311304,0.037485836
0,0.587724857,0.650894025,0.632260828,0.613672725,0.613672725,0.99917661,0.797663513,0.809537294,0.303568757,0.781807449,0.000114133,5540000000,0.49232279,0,0.146775989,0.132236789,7200000000,0.001914116,0.051062672,0.008955324
0,0.512943012,0.581007414,0.563627603,0.601594142,0.602213926,0.999042691,0.797647188,0.809528701,0.303820607,0.781804501,6430000000,1730000000,0.452010099,0.000145015,0.118736714,0.102190375,8070000000,0.00289078,0.070895184,0.025362248
0,0.542777751,0.603739642,0.598800792,0.605226365,0.605002955,0.999043038,0.797472879,0.80938926,0.303515341,0.78165194,0.000108698,6520000000,0.463673956,0.00050405,0.056584675,0.162120349,0.000108009,0.009765728,0.152946156,0.030244083
0,0.504509336,0.545682512,0.548798116,0.600988772,0.600988772,0.999039803,0.797416021,0.809325984,0.303422771,0.781609834,4750000000,0,0.461362321,0.000476048,0.438607146,0.105935999,6400000000,0.014623515,0.182453064,0.052411693
0,0.505825574,0.570050153,0.560897264,0.618306692,0.618306692,0.999053784,0.797546061,0.809457353,0.303620722,0.781724922,0.000311409,0.000233285,0.48780856,0.000171017,0.037858083,0.101538963,5560000000,0.001847546,0.04958128,0.004591282
0,0.483205772,0.53821413,0.532683763,0.612101645,0.61240433,0.999038763,0.797390982,0.809321036,0.303381199,0.781579799,0.000231736,0.000104588,0.461169405,0.000273027,0,0.101620389,6560000000,0.011353377,0.164132176,0.038657558
0,0.494661922,0.562527257,0.550457733,0.617095951,0.617067124,0.99906245,0.797469421,0.809392124,0.303468694,0.78165601,0.000282847,0.000199158,0.469932815,0,0,0.104633173,7090000000,0.003021184,0.073313783,0.015317777
0,0.482182031,0.465220235,0.533058515,0.602127445,0.602127445,0.998980758,0.797235072,0.809170398,0.303230137,0.781586817,0.000124887,5990000000,0.468587437,0.000329033,0,0.097630486,532000000,0.002806883,0.069323095,0.01649876
0,0.598547263,0.662668993,0.648375181,0.59971317,0.59973479,0.999029172,0.79749197,0.809402019,0.303577458,0.781667098,3790000000,4470000000,0.471898879,0.000754075,0.097580727,0.162038922,9720000000,0.009566018,0.151404299,0.029181743
0,0.445424853,0.507686437,0.492745864,0.602567059,0.602567059,0.998980065,0.797331495,0.809257761,0.303400051,0.781507518,0.000132635,6010000000,0.459674727,0.000168017,0,0.098444752,5240000000,0.006487384,0.122774133,0.026616651
0,0.523277921,0.555767553,0.578189411,0.598279018,0.598286225,0.998976252,0.797403432,0.809325984,0.303533952,0.781599589,6780000000,6040000000,0.464304706,0.000687069,0.135843709,0.102760362,5190000000,0.005619238,0.112555552,0.023130105
0,0.507288061,0.562200174,0.556989132,0.605529051,0.605370501,0.999033101,0.797432761,0.809353586,0.303466035,0.781615448,0.000124541,0.000105606,0.465725573,0.00039604,0.058305497,0.109274489,5870000000,0.006807467,0.126250869,0.02655021
